Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Bill Cosby Drugs,oMktzmxGu5Y,Bonzibuddy4ever2,Bill Cosby comedian of the year all years.,2010-04-16,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,realmobro, PlaceForEverything01 rele u must not smoke weed then,2011-09-24,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,sodapopgoldtooth,I did drugs probably will again I few good laughs and some bad trips. Its  not worth it but what the hell I m going to do it to piss off bill cosby,2011-07-16,-1.625,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,FaytLinegod,Bill Cosby is living proof that you don t have to curse excessively to be  hilarious.,2012-08-21,0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,djparnate,bicycles   ,2012-01-15,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MegaBarger, gerberberick908 i used to smoke everyday but i also had a job and i shower  daily lol and yes ive never done cocaine and i never will  ive seen some  things...,2011-01-23,-1.125,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,HouseUnderground,DO NOT FEED THE TROLL,2010-11-28,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SleepEat3D, Cylixx3 No i dont think he has the way hes talkin about it .... Nah Man i  dont get offended lol .... Its just anoying when you see somone that isnt  educated about it properly because a goverments have lied trough there back  teeth in the late 50s and 60s 70s lol ,2011-05-26,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,jakob orlowsky,Lol  yah  but what if you re an asshole  Lmfao,2010-07-11,0,2,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Anthony Frizalone,Wow... I hadn t realized how truly unfunny Bill Cosby is until watching  this. Worst stand up ever.,2011-05-02,-0.75,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,CarlChipSanders,bwwaaahh dammit your right it was peewee. Bill Cosby was the guy who force  fed me potato salad. Or maybe that was my wet dream last night. ,2012-07-27,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,TheAllKnowingTribute,RUNNING AROUND RUNNING AROUND RUNNING AROUND BOOM     Dies of a heart  attack ,2010-06-08,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Dustyn Z,irony is me watching this stoned  lmfao ,2011-10-01,-0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,EksCelle,only he s not dead.  P,2012-09-15,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Thanatar2,Hilarious. Bur rly. Drugs are stupid. Dumbasses,2011-06-28,-0.25,1,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,joshfif,dam...he really isnt that funny,2011-06-28,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,b1acksa1nt, mstiffytaffy1 personally I don t care   cause I think he s funny. and  don t give me that  well I m just stating my opinion  speech either because  if you wanted to do that then you would ve just left a comment like  everyone else and not just replay to mine. Seriously youtube needs to just  diable the replay button because people use it to try their best at getting  the best of others. Which is just plain pathetic if you ask me ,2011-01-05,-1.625,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,DustDevil098,smoke weed evry fucking day,2010-08-02,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Crabtech,r.ip in peace,2012-07-18,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,jazzfusionforall,Cocaine intensifies your personality.  Yes  but what if you re an asshole  ,2010-10-17,0.125,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,URBANVAMP,haha Bill Cosby rocks. Its funny to see how straight edge people get  criticized for being themselves. He s a legend. All those pot head  too cool for school self centered mental adolescents gave him a hard time  and he s just like one of those cliche moral of the story type people   where even though he was looked down on he still kept true to himself. Its  a hard way to live but that s why he s Bill Cosby and those other people  are just those other people. ,2010-09-11,-0.875,3,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Trond Andersen,Bullshit... Give me Bill Hicks any day ,2010-08-29,0.125,0,0,0,0,1,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Tyler Axam, debi5058 fuck you bitch,2011-03-26,-0.75,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,ford9572,I d REALLY like to know  Who the HELL started this whole rumor about Bill  being dead  He s 72 and still KIKCKIN     Death rumor is TOTALLY BOGUS   ,2010-02-17,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MoogatoMac,bill cosby is such a terrible comedian wow...what a fucking retard,2010-09-09,-1,0,1,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,djsolom25,WORTH A QUICK LAUGH  FUNNY SINGING GRANDMA  Youtube.com watch v 218 X3sSDqg ,2011-01-30,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,debi5058,Bill knows drugs well.. He has been accused of drugging and date raping  women. Paid them off. He should be in prison.,2011-03-24,-0.125,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,colbert999,RIP Bill Cosby 1937 2012 RIP MAN,2012-12-28,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Wutwut1n1,weed is to drugs as justin bieber is to music. I guess technically....,2011-04-07,-0.25,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,RavieG 29,This man speaks from experience.,2011-11-22,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,arfacrew,this white black man doesn t know shit    ,2011-11-25,0,0,0,0,2,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,howardtre12,zip zop zibbity bop,2012-02-28,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,debi5058,Bill Cosby is a date rapist.,2011-04-08,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Influx Defined,Dope music on my page    Inspired by Bill Cosby Himself Check it out for  yourself  ,2012-05-17,0.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Mila Georgieva,81 people where on drugs when they went to press the  like  button,2010-08-18,0,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Bill Cosby,I m alive,2012-11-08,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,richardp14, stoffasuave asshole is profanity,2010-09-03,-0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,CarlChipSanders,bill cosby was the guy who got caught jerking off in the movie theater  right ,2012-07-24,-0.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Thanatar2, Dcmzbadass your retarded. Drugs kill you and make you do stupid shit. But  fine. Go kill yourself smartass,2011-07-08,-0.375,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Rafael K,POOOOOKYIIIIIIMAAAN  ,2010-03-01,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,joe john,wow half this shit is lame as fuck ,2012-05-17,-0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Anonymous Kirby,He ll be stone cold in a minute,2012-07-19,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,CarlChipSanders,so then who was the black guy sitting next to me masturbating  all black  people look the same to me.,2012-07-27,-0.125,0,0,0,1,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,58windsong,YAWN.,2011-07-27,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,madskofod, tdobbin negative. A heroin addict who cannot get drugs  will do almost  whatever it takes,2010-11-13,0.125,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Sensadire,Thumbs up if you re on drugs.,2012-01-29,0,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Justin Dinspechin, johnpold1993 not just weed haha,2011-09-09,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MrPurple0,Hey youtubers  i made a video on how to get 360 waves  and im doin a Bill  Cosby impression in it  i was wondering if someone cud give me feedback on  it  positive or negative  thanks alot,2010-09-15,-0.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Travis Linton, But the biggest one.....is the cocaine.   pause   YAAAOOOWW     There they  go   laughed so hard when I saw that,2010-03-01,-1.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,theRASTAFeARIAN,U should check out my Cosby impressions on here... I think they r pretty  good... Tell me way u think,2010-02-18,0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,.,howd i get here from watching my uncle sexually molest my niece      TAKE  ME BACK  LEMME GET DAT PUSSY,2012-09-05,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,deadcatautopsy87,thank god for real comedians like richard pryor,2012-02-25,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Thanatar2, nade486 how about you suck on a fat babies dick and jump in your moms hole  and die like the little festering cist you are,2011-07-14,-0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,GodzzzSon,Only pussies smoke like how he smoked though...,2010-02-27,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,blodmoney,Man that nigga is funny,2010-03-17,-0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,rainboy9,god  bill is the worst comedian in black history. ,2011-08-15,-0.875,0,0,0,1,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,hueythebutt,i wish this faggot was funny  but  sadly  he s not.,2010-03-16,-0.75,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,jtdrye,This is quite preposterous. What kind of man jokes about this type of  subjective  humor . Poor man  I might say.,2010-03-22,-1.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,promiseIsaih60,Watch here on YT the BBC Documentary   Guinea Pig Kids    see how Dr s  Big  Pharma   The City of NY treat poor  black   hispanic foster kids who are  HIV positive. After viewing  please write Mayor Bloomburg   tell him this  Nazi Genocide must stop  For an interesting article Google   Guatemalans to  sue US government for secretly infecting them with syphilis.  ,2011-03-12,1.125,0,0,0,2,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,GodzzzSon,I been smoking since i was 13... so who are you to tell me how to smoke you  dumb fuck. I bet you never have done it. You don t gotta hold in the smoke  long enough to cough and make those stupid faces because the THC goes into  your system the second you inhale. Dunce.,2010-02-28,-1.75,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,WarPig15,Awesome guy  rest in peace  man. ,2012-07-02,0.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,tarheel734,well  he not living proof anymore...RIP,2012-09-11,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,I AM WILDCAT,Thanks for watching guys  Leave a LIKE if you enjoyed  Sorry the delay  between uploads  getting all ready for PAX East  Hope to see some of you  guys there   D    ,2015-03-03,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,AustralianGod,No hate but how long does it take to edit your stuff   You usually post  like 2 weeks after the others post   ,2015-03-04,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,alex goble,Is it just me  or is the suggested video selection window on the right  filled with videos in Korean    ,2015-03-04,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Stricken4Pot,WILDCAT IF YOU REPLY TO MY COMMENT I LL FEED MY CAT THIS WEEK  11 1 LIKE SO HE CAN SEE   ,2015-03-08,-0.5,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Donte Rolle,     YouWillClickTheAnnotation          Thank you for clicking the annotation. Your actions have been recorded and  will be shown to the police. Have a nice day        ,2015-03-04,1.375,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,SethMeadows,That whole time Nogla is speaking just put it to x2 speed on the video it  sounds like hes on coke xD  He would be really good for auctioning    ,2015-03-04,0.375,1,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Tom O'Hare,Did you see him trying to troll us at 11 05    ,2015-03-04,-0.5,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,ZML132,UMG A YOUTUBER THAT IS NOT PLAYING FNAF 3          ,2015-03-04,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Pistolajoe,Why are all the suggestions Asian videos  Edit No longer there   ,2015-03-04,0.25,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,kiara berries,What do fuck boy mean    ,2015-03-05,0.25,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,aesthetics,Swift going to PAX east    ,2015-03-05,-0.5,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,John Majerus,Why is everyone putting  gullible  in the bottom of their description    ,2015-03-04,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Brasil1Uruguay2,I  m using Internet Explorer and I  m watching the final of USA 94 who  s  gonna win  Brazil or Italy ahhh and also.. where  s gonna be the world cup  2002      ,2015-03-04,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Signstruck,I actually hate doing this but anyone who likes these kinds of videos if u  could please check me out would really appreciate it........thanx   ,2015-03-04,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Naet Sheppard, Steam Wallet M0NEY     Playstation c0de Generat0r     Minecraft Gift C0de      Fifa15 C0ins    iTUNES Gift      Amaz0n Gift C0de   yeah I ve tested and  works very good     plus.google.com b 104180170237376398433 104180170237376398433 posts BcikcLAt3EQ    ,2015-03-04,2,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Hanka Cirikovic,He posted this on my birth day.yay       ,2015-03-04,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Sean Kuntz,None of my suggestions are Korean  just dubstep and Limp Bizkit.   ,2015-03-04,-0.75,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Tobias Pyykk̦,         .   .                                                                                                  J                                    get to da choppa                                                                .   .            ,2015-04-16,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,The Fess,JoseRicoTacoNachoQuesadillaManillaTortillaVanillaJones   ,2015-03-12,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Mzuch14,Can someone tell me how to get these sound effects thanks        ,2015-03-15,0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,RollDeDice,Someday I hope I can Entertain my viewers as much as you entertain yous    ,2015-03-04,0.75,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Christina Huerta,So that I can add you   ,2015-03-17,-0.25,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Glibzer,nogla should narrate car chases    ,2015-03-04,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Doc,wtf  XD why is the recommended video some Japanese Chinese video      ,2015-03-04,0.25,1,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Trey Irvin,Turning on subtitles during Nogla s rant was the best idea ever    ,2015-03-12,0.625,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,14demonhunter,ZIP ZOP ZOOBITY BOP   ,2015-04-02,0.25,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,g0phuckyourself,I ve always been curious...how is this not copyright infringement  since  COD MW was made by Infinity Ward.   ,2015-03-04,-0.625,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,James IV,Nogla  the Bill Cosby Auctioneer   ,2015-04-07,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Anthony  Montoya,All the suggestions that are under your video are all Japanese shit videos.  Wtf     ,2015-03-04,0.5,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Lewis hillard,Why do u never upload anymore   ,2015-03-05,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Carter Hale,                                        Guys  together  we can take down YouTube again. This is Bob  the last  soldier standing in the YouTube wars. He has the legendary virtual diamond  sword. Copy and paste all over YouTube  and we will have an army of Bobs.   ,2015-04-24,1.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Sider8989,Is this a gmod gamemode    ,2015-03-04,-0.125,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Scott Cox,Nice job man love the music   ,2015-03-13,0.5,1,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Irish,............................................         .................................... .       ...................   .  ............................. .   ...................................   .  .........................  ...............................................      .....................  ......................................................   ................... ...........................................................   ................. ......................................................     ..  ............... ...................................................     .........  .............. .....  .........................................  ...........  .............   . .....       ..............................   ..........  ...........   ....      ........      ....................   ........   .......... ..    ......      .......       ....... .     .      ....  ...........  .....   .......     . ......      .  ....    ..............  ...      .    ......    . .................... ..... ..............  ............ ....    ....... ........................ ......        ............ .   ......  ............................... ......   .............   .   .....................................  . .....        .......... .  .  ................................... ..............      .....        ......   .................................  ...................      .  ...............................  ................................    ...........................  ..............   .....................................   ...................          ........................................  ...........    .......   ...................................   ..        ................     ,2015-03-14,0,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Derek Akapew,Is vanoss there with u by the way u guys are so funny each video maks me  lafe darius by the way ok bye love u    ,2015-04-15,0.625,2,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,GatGotUrGun Gaming,Hey I read the description to figure out how to get games like this.  Is  this actually COD 4 or is this a mod of COD 4  I get really confused   ,2015-03-06,-1,0,0,0,0,0,0,0,0
"Call of Duty 4: Prop Hunt Funny Moments - Hiding in Spawn, Giant Book Shelf, Bill Cosby Shoutcast!",aiWZi6Jy6sk,Feist Family,Call me at 6513033260   ,2015-03-14,0,0,0,0,0,0,0,0,0
